,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
21,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:spruce_planks,minecraft:magenta_terracotta,minecraft:magenta_terracotta,minecraft:white_wool,minecraft:white_concrete,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_terracotta,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
22,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:red_terracotta,minecraft:spruce_planks,minecraft:spruce_planks,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
23,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
24,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
25,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
26,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
27,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
28,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
29,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:light_blue_concrete,minecraft:light_blue_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_wool,minecraft:black_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
30,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:lapis_block,minecraft:light_blue_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_terracotta,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_wool,minecraft:white_wool,minecraft:black_concrete,minecraft:lapis_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
31,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_concrete,minecraft:white_wool,minecraft:black_concrete,minecraft:black_concrete,minecraft:white_wool,minecraft:black_concrete,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
32,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:stone_bricks,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_concrete,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:white_wool,minecraft:white_wool,minecraft:black_concrete,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:white_concrete,minecraft:white_wool,minecraft:white_concrete,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
33,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_wool,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_concrete,minecraft:white_wool,minecraft:black_concrete,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:white_concrete,minecraft:white_concrete,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
34,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:stone_bricks,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:white_concrete,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:white_concrete,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
35,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:light_blue_concrete,minecraft:light_blue_concrete,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:blue_terracotta,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_wool,minecraft:red_terracotta,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:red_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:white_concrete,minecraft:stone_bricks,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
36,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:white_concrete,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:light_blue_concrete,minecraft:light_blue_concrete,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:red_terracotta,minecraft:black_concrete,minecraft:black_concrete,minecraft:black_concrete,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
37,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:blue_terracotta,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:redstone_block,minecraft:black_concrete,minecraft:black_concrete,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:black_concrete,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
38,minecraft:air,minecraft:air,minecraft:air,minecraft:stone_bricks,minecraft:white_wool,minecraft:white_wool,minecraft:white_wool,minecraft:white_concrete,minecraft:blue_terracotta,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:white_wool,minecraft:white_concrete,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:red_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:black_concrete,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:redstone_block,minecraft:red_wool,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:lapis_block,minecraft:blue_terracotta,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air,minecraft:air
